time	FADEC_LA_Corrected_N2_Speed
09:12:47:716	0.0
09:12:47:779	0.0
09:12:47:841	0.0
09:12:47:904	0.0
09:12:47:966	0.0
09:12:48:029	0.0
09:12:48:091	0.0
09:12:48:154	0.0
09:12:48:216	0.0
09:12:48:279	0.0
09:12:48:341	0.0
09:12:48:404	0.0
09:12:48:466	0.0
09:12:48:529	0.0
09:12:48:591	0.0
09:12:48:654	0.0
09:12:48:716	0.0
09:12:48:779	0.0
09:12:48:841	0.0
09:12:48:904	0.0
09:12:48:966	0.0
09:12:49:029	0.0
09:12:49:091	0.0
09:12:49:154	0.0
09:12:49:216	0.0
09:12:49:279	0.0
09:12:49:341	0.0
09:12:49:404	0.0
09:12:49:466	0.0
09:12:49:529	0.0
09:12:49:591	0.0
09:12:49:654	0.0
09:12:49:716	0.0
09:12:49:779	0.0
09:12:49:841	0.0
09:12:49:904	0.0
09:12:49:966	0.0
09:12:50:029	0.0
09:12:50:091	0.0
09:12:50:154	0.0
09:12:50:216	0.0
09:12:50:279	0.0
09:12:50:341	0.0
09:12:50:404	0.0
09:12:50:466	0.0
09:12:50:529	0.0
09:12:50:591	0.0
09:12:50:654	0.0
09:12:50:716	0.0
09:12:50:779	0.0
09:12:50:841	0.0
09:12:50:904	0.0
09:12:50:966	0.0
09:12:51:029	0.0
09:12:51:091	0.0
09:12:51:154	0.0
09:12:51:216	0.0
09:12:51:279	0.0
09:12:51:341	0.0
09:12:51:404	0.0
09:12:51:466	0.0
09:12:51:529	0.0
09:12:51:591	0.0
09:12:51:654	0.0
09:12:51:716	0.0
09:12:51:779	0.0
09:12:51:841	0.0
09:12:51:904	0.0
09:12:51:966	0.0
09:12:52:029	0.0
09:12:52:091	0.0
09:12:52:154	0.0
09:12:52:216	0.0
09:12:52:279	0.0
09:12:52:341	0.0
09:12:52:404	0.0
09:12:52:466	0.0
09:12:52:529	0.0
09:12:52:591	0.0
09:12:52:654	0.0
09:12:52:716	0.0
09:12:52:779	0.0
09:12:52:841	0.0
09:12:52:904	0.0
09:12:52:966	0.0
09:12:53:029	0.0
09:12:53:091	0.0
09:12:53:154	0.0
09:12:53:216	0.0
09:12:53:279	0.0
09:12:53:341	0.0
09:12:53:404	0.0
09:12:53:466	0.0
09:12:53:529	0.0
09:12:53:591	0.0
09:12:53:654	0.0
09:12:53:716	0.0
09:12:53:779	0.0
09:12:53:841	0.0
09:12:53:904	0.0
09:12:53:966	0.0
09:12:54:029	0.0
09:12:54:091	0.0
09:12:54:154	0.0
09:12:54:216	0.0
09:12:54:279	0.0
09:12:54:341	0.0
09:12:54:404	0.0
09:12:54:466	0.0
09:12:54:529	0.0
09:12:54:591	0.0
09:12:54:654	0.0
09:12:54:716	0.0
09:12:54:779	0.0
09:12:54:841	0.0
09:12:54:904	0.0
09:12:54:966	0.0
09:12:55:029	0.0
09:12:55:091	0.0
09:12:55:154	0.0
09:12:55:216	0.0
09:12:55:279	0.0
09:12:55:341	0.0
09:12:55:404	0.0
09:12:55:466	0.0
09:12:55:529	0.0
09:12:55:591	0.0
09:12:55:654	0.0
09:12:55:716	0.0
09:12:55:779	0.0
09:12:55:841	0.0
09:12:55:904	0.0
09:12:55:966	0.0
09:12:56:029	0.0
09:12:56:091	0.0
09:12:56:154	0.0
09:12:56:216	0.0
09:12:56:279	0.0
09:12:56:341	0.0
09:12:56:404	0.0
09:12:56:466	0.0
09:12:56:529	0.0
09:12:56:591	0.0
09:12:56:654	0.0
09:12:56:716	0.0
09:12:56:779	0.0
09:12:56:841	0.0
09:12:56:904	0.0
09:12:56:966	0.0
09:12:57:029	0.0
09:12:57:091	0.0
09:12:57:154	0.0
09:12:57:216	0.0
09:12:57:279	0.0
09:12:57:341	0.0
09:12:57:404	0.0
09:12:57:466	0.0
09:12:57:529	0.0
09:12:57:591	0.0
09:12:57:654	0.0
09:12:57:716	0.0
09:12:57:779	0.0
09:12:57:841	0.0
09:12:57:904	0.0
09:12:57:966	0.0
09:12:58:029	0.0
09:12:58:091	0.0
09:12:58:154	0.0
09:12:58:216	0.0
09:12:58:279	0.0
09:12:58:341	0.0
09:12:58:404	0.0
09:12:58:466	0.0
09:12:58:529	0.0
09:12:58:591	0.0
09:12:58:654	0.0
09:12:58:716	0.0
09:12:58:779	0.0
09:12:58:841	0.0
09:12:58:904	0.0
09:12:58:966	0.0
09:12:59:029	0.0
09:12:59:091	0.0
09:12:59:154	0.0
09:12:59:216	0.0
09:12:59:279	0.0
09:12:59:341	0.0
09:12:59:404	0.0
09:12:59:466	0.0
09:12:59:529	0.0
09:12:59:591	0.0
09:12:59:654	0.0
09:12:59:716	0.0
09:12:59:779	0.0
09:12:59:841	0.0
09:12:59:904	0.0
09:12:59:966	0.0
09:13:00:029	0.0
09:13:00:091	0.0
09:13:00:154	0.0
09:13:00:216	0.0
09:13:00:279	0.0
09:13:00:341	0.0
09:13:00:404	0.0
09:13:00:466	0.0
09:13:00:529	0.0
09:13:00:591	0.0
09:13:00:654	0.0
09:13:00:716	0.0
09:13:00:779	0.0
09:13:00:841	0.0
09:13:00:904	0.0
09:13:00:966	0.0
09:13:01:029	0.0
09:13:01:091	0.0
09:13:01:154	0.0
09:13:01:216	0.0
09:13:01:279	0.0
09:13:01:341	0.0
09:13:01:404	0.0
09:13:01:466	0.0
09:13:01:529	0.0
09:13:01:591	0.0
09:13:01:654	0.0
09:13:01:716	0.0
09:13:01:779	0.0
09:13:01:841	0.0
09:13:01:904	0.0
09:13:01:966	0.0
09:13:02:029	0.0
09:13:02:091	0.0
09:13:02:154	0.0
09:13:02:216	0.0
09:13:02:279	0.0
09:13:02:341	0.0
09:13:02:404	0.0
09:13:02:466	0.0
09:13:02:529	0.0
09:13:02:591	0.0
09:13:02:654	0.0
09:13:02:716	0.0
09:13:02:779	0.0
09:13:02:841	0.0
09:13:02:904	0.0
09:13:02:966	0.0
09:13:03:029	0.0
09:13:03:091	0.0
09:13:03:154	0.0
09:13:03:216	0.0
09:13:03:279	0.0
09:13:03:341	0.0
09:13:03:404	0.0
09:13:03:466	0.0
09:13:03:529	0.0
09:13:03:591	0.0
09:13:03:654	0.0
09:13:03:716	0.0
09:13:03:779	0.0
09:13:03:841	0.0
09:13:03:904	0.0
09:13:03:966	0.0
09:13:04:029	0.0
09:13:04:091	0.0
09:13:04:154	0.0
09:13:04:216	0.0
09:13:04:279	0.0
09:13:04:341	0.0
09:13:04:404	0.0
09:13:04:466	0.0
09:13:04:529	0.0
09:13:04:591	0.0
09:13:04:654	0.0
09:13:04:716	0.0
09:13:04:779	0.0
09:13:04:841	0.0
09:13:04:904	0.0
09:13:04:966	0.0
09:13:05:029	0.0
09:13:05:091	0.0
09:13:05:154	0.0
09:13:05:216	0.0
09:13:05:279	0.0
09:13:05:341	0.0
09:13:05:404	0.0
09:13:05:466	0.0
09:13:05:529	0.0
09:13:05:591	0.0
09:13:05:654	0.0
09:13:05:716	0.0
09:13:05:779	0.0
09:13:05:841	0.0
09:13:05:904	0.0
09:13:05:966	0.0
09:13:06:029	0.0
09:13:06:091	0.0
09:13:06:154	0.0
09:13:06:216	0.0
09:13:06:279	0.0
09:13:06:341	0.0
09:13:06:404	0.0
09:13:06:466	0.0
09:13:06:529	0.0
09:13:06:591	0.0
09:13:06:654	0.0
09:13:06:716	0.0
09:13:06:779	0.0
09:13:06:841	0.0
09:13:06:904	0.0
09:13:06:966	0.0
09:13:07:029	0.0
09:13:07:091	0.0
09:13:07:154	0.0
09:13:07:216	0.0
09:13:07:279	0.0
09:13:07:341	0.0
09:13:07:404	0.0
09:13:07:466	0.0
09:13:07:529	0.0
09:13:07:591	0.0
09:13:07:654	0.0
09:13:07:716	0.0
09:13:07:779	0.0
09:13:07:841	0.0
09:13:07:904	0.0
09:13:07:966	0.0
09:13:08:029	0.0
09:13:08:091	0.0
09:13:08:154	0.0
09:13:08:216	0.0
09:13:08:279	0.0
09:13:08:341	0.0
09:13:08:404	0.0
09:13:08:466	0.0
09:13:08:529	0.0
09:13:08:591	0.0
09:13:08:654	0.0
09:13:08:716	0.0
09:13:08:779	0.0
09:13:08:841	0.0
09:13:08:904	0.0
09:13:08:966	0.0
09:13:09:029	0.0
09:13:09:091	0.0
09:13:09:154	0.0
09:13:09:216	0.0
09:13:09:279	0.0
09:13:09:341	0.0
09:13:09:404	0.0
09:13:09:466	0.0
09:13:09:529	0.0
09:13:09:591	0.0
09:13:09:654	0.0
09:13:09:716	0.0
09:13:09:779	0.0
09:13:09:841	0.0
09:13:09:904	0.0
09:13:09:966	0.0
09:13:10:029	0.0
09:13:10:091	0.0
09:13:10:154	0.0
09:13:10:216	0.0
09:13:10:279	0.0
09:13:10:341	0.0
09:13:10:404	0.0
09:13:10:466	0.0
09:13:10:529	0.0
09:13:10:591	0.0
09:13:10:654	0.0
09:13:10:716	0.0
09:13:10:779	0.0
09:13:10:841	0.0
09:13:10:904	0.0
09:13:10:966	0.0
09:13:11:029	0.0
09:13:11:091	0.0
09:13:11:154	0.0
09:13:11:216	0.0
09:13:11:279	0.0
09:13:11:341	0.0
09:13:11:404	0.0
09:13:11:466	0.0
09:13:11:529	0.0
09:13:11:591	0.0
09:13:11:654	0.0
09:13:11:716	0.0
09:13:11:779	0.0
09:13:11:841	0.0
09:13:11:904	0.0
09:13:11:966	0.0
09:13:12:029	0.0
09:13:12:091	0.0
09:13:12:154	0.0
09:13:12:216	0.0
09:13:12:279	0.0
09:13:12:341	0.0
09:13:12:404	0.0
09:13:12:466	0.0
09:13:12:529	0.0
09:13:12:591	0.0
09:13:12:654	0.0
09:13:12:716	0.0
09:13:12:779	0.0
09:13:12:841	0.0
09:13:12:904	0.0
09:13:12:966	0.0
09:13:13:029	0.0
09:13:13:091	0.0
09:13:13:154	0.0
09:13:13:216	0.0
09:13:13:279	0.0
09:13:13:341	0.0
09:13:13:404	0.0
09:13:13:466	0.0
09:13:13:529	0.0
09:13:13:591	0.0
09:13:13:654	0.0
09:13:13:716	0.0
09:13:13:779	0.0
09:13:13:841	0.0
09:13:13:904	0.0
09:13:13:966	0.0
09:13:14:029	0.0
09:13:14:091	0.0
09:13:14:154	0.0
09:13:14:216	0.0
09:13:14:279	0.0
09:13:14:341	0.0
09:13:14:404	0.0
09:13:14:466	0.0
09:13:14:529	0.0
09:13:14:591	0.0
09:13:14:654	0.0
09:13:14:716	0.0
09:13:14:779	0.0
09:13:14:841	0.0
09:13:14:904	0.0
09:13:14:966	0.0
09:13:15:029	0.0
09:13:15:091	0.0
09:13:15:154	0.0
09:13:15:216	0.0
09:13:15:279	0.0
09:13:15:341	0.0
09:13:15:404	0.0
09:13:15:466	0.0
09:13:15:529	0.0
09:13:15:591	0.0
09:13:15:654	0.0
09:13:15:716	0.0
09:13:15:779	0.0
09:13:15:841	0.0
09:13:15:904	0.0
09:13:15:966	0.0
09:13:16:029	0.0
09:13:16:091	0.0
09:13:16:154	0.0
09:13:16:216	0.0
09:13:16:279	0.0
09:13:16:341	0.0
09:13:16:404	0.0
09:13:16:466	0.0
09:13:16:529	0.0
09:13:16:591	0.0
09:13:16:654	0.0
09:13:16:716	0.0
09:13:16:779	0.0
09:13:16:841	0.0
09:13:16:904	0.0
09:13:16:966	0.0
09:13:17:029	0.0
09:13:17:091	0.0
09:13:17:154	0.0
09:13:17:216	0.0
09:13:17:279	0.0
09:13:17:341	0.0
09:13:17:404	0.0
09:13:17:466	0.0
09:13:17:529	0.0
09:13:17:591	0.0
09:13:17:654	0.0
09:13:17:716	0.0
09:13:17:779	0.0
09:13:17:841	0.0
09:13:17:904	0.0
09:13:17:966	0.0
09:13:18:029	0.0
09:13:18:091	0.0
09:13:18:154	0.0
09:13:18:216	0.0
09:13:18:279	0.0
09:13:18:341	0.0
09:13:18:404	0.0
09:13:18:466	0.0
09:13:18:529	0.0
09:13:18:591	0.0
09:13:18:654	0.0
09:13:18:716	0.0
09:13:18:779	0.0
09:13:18:841	0.0
09:13:18:904	0.0
09:13:18:966	0.0
09:13:19:029	0.0
09:13:19:091	0.0
09:13:19:154	0.0
09:13:19:216	0.0
09:13:19:279	0.0
09:13:19:341	0.0
09:13:19:404	0.0
09:13:19:466	0.0
09:13:19:529	0.0
09:13:19:591	0.0
09:13:19:654	0.0
09:13:19:716	0.0
09:13:19:779	0.0
09:13:19:841	0.0
09:13:19:904	0.0
09:13:19:966	0.0
09:13:20:029	0.0
09:13:20:091	0.0
09:13:20:154	0.0
09:13:20:216	0.0
09:13:20:279	0.0
09:13:20:341	0.0
09:13:20:404	0.0
09:13:20:466	0.0
09:13:20:529	0.0
09:13:20:591	0.0
09:13:20:654	0.0
09:13:20:716	0.0
09:13:20:779	0.0
09:13:20:841	0.0
09:13:20:904	0.0
09:13:20:966	0.0
09:13:21:029	0.0
09:13:21:091	0.0
09:13:21:154	0.0
09:13:21:216	0.0
09:13:21:279	0.0
09:13:21:341	0.0
09:13:21:404	0.0
09:13:21:466	0.0
09:13:21:529	0.0
09:13:21:591	0.0
09:13:21:654	0.0
09:13:21:716	0.0
09:13:21:779	0.0
09:13:21:841	0.0
09:13:21:904	0.0
09:13:21:966	0.0
09:13:22:029	0.0
09:13:22:091	0.0
09:13:22:154	0.0
09:13:22:216	0.0
09:13:22:279	0.0
09:13:22:341	0.0
09:13:22:404	0.0
09:13:22:466	0.0
09:13:22:529	0.0
09:13:22:591	0.0
09:13:22:654	0.0
09:13:22:716	0.0
09:13:22:779	0.0
09:13:22:841	0.0
09:13:22:904	0.0
09:13:22:966	0.0
09:13:23:029	0.0
09:13:23:091	0.0
09:13:23:154	0.0
09:13:23:216	0.0
09:13:23:279	0.0
09:13:23:341	0.0
09:13:23:404	0.0
09:13:23:466	0.0
09:13:23:529	0.0
09:13:23:591	0.0
09:13:23:654	0.0
09:13:23:716	0.0
09:13:23:779	0.0
09:13:23:841	0.0
09:13:23:904	0.0
09:13:23:966	0.0
09:13:24:029	0.0
09:13:24:091	0.0
09:13:24:154	0.0
09:13:24:216	0.0
09:13:24:279	0.0
09:13:24:341	0.0
09:13:24:404	0.0
09:13:24:466	0.0
09:13:24:529	0.0
09:13:24:591	0.0
09:13:24:654	0.0
09:13:24:716	0.0
09:13:24:779	0.0
09:13:24:841	0.0
09:13:24:904	0.0
09:13:24:966	0.0
09:13:25:029	0.0
09:13:25:091	0.0
09:13:25:154	0.0
09:13:25:216	0.0
09:13:25:279	0.0
09:13:25:341	0.0
09:13:25:404	0.0
09:13:25:466	0.0
09:13:25:529	0.0
09:13:25:591	0.0
09:13:25:654	0.0
09:13:25:716	0.0
09:13:25:779	0.0
09:13:25:841	0.0
09:13:25:904	0.0
09:13:25:966	0.0
09:13:26:029	0.0
09:13:26:091	0.0
09:13:26:154	0.0
09:13:26:216	0.0
09:13:26:279	0.0
09:13:26:341	0.0
09:13:26:404	0.0
09:13:26:466	0.0
09:13:26:529	0.0
09:13:26:591	0.0
09:13:26:654	0.0
09:13:26:716	0.0
09:13:26:779	0.0
09:13:26:841	0.0
09:13:26:904	0.0
09:13:26:966	0.0
09:13:27:029	0.0
09:13:27:091	0.0
09:13:27:154	0.0
09:13:27:216	0.0
09:13:27:279	0.0
09:13:27:341	0.0
09:13:27:404	0.0
09:13:27:466	0.0
09:13:27:529	0.0
09:13:27:591	0.0
09:13:27:654	0.0
09:13:27:716	0.0
09:13:27:779	0.0
09:13:27:841	0.0
09:13:27:904	0.0
09:13:27:966	0.0
09:13:28:029	0.0
09:13:28:091	0.0
09:13:28:154	0.0
09:13:28:216	0.0
09:13:28:279	0.0
09:13:28:341	0.0
09:13:28:404	0.0
09:13:28:466	0.0
09:13:28:529	0.0
09:13:28:591	0.0
09:13:28:654	0.0
09:13:28:716	0.0
09:13:28:779	0.0
09:13:28:841	0.0
09:13:28:904	0.0
09:13:28:966	0.0
09:13:29:029	0.0
09:13:29:091	0.0
09:13:29:154	0.0
09:13:29:216	0.0
09:13:29:279	0.0
09:13:29:341	0.0
09:13:29:404	0.0
09:13:29:466	0.0
09:13:29:529	0.0
09:13:29:591	0.0
09:13:29:654	0.0
09:13:29:716	0.0
09:13:29:779	0.0
09:13:29:841	0.0
09:13:29:904	0.0
09:13:29:966	0.0
09:13:30:029	0.0
09:13:30:091	0.0
09:13:30:154	0.0
09:13:30:216	0.0
09:13:30:279	0.0
09:13:30:341	0.0
09:13:30:404	0.0
09:13:30:466	0.0
09:13:30:529	0.0
09:13:30:591	0.0
09:13:30:654	0.0
09:13:30:716	0.0
09:13:30:779	0.0
09:13:30:841	0.0
09:13:30:904	0.0
09:13:30:966	0.0
09:13:31:029	0.0
09:13:31:091	0.0
09:13:31:154	0.0
09:13:31:216	0.0
09:13:31:279	0.0
09:13:31:341	0.0
09:13:31:404	0.0
09:13:31:466	0.0
09:13:31:529	0.0
09:13:31:591	0.0
09:13:31:654	0.0
09:13:31:716	0.0
09:13:31:779	0.0
09:13:31:841	0.0
09:13:31:904	0.0
09:13:31:966	0.0
09:13:32:029	0.0
09:13:32:091	0.0
09:13:32:154	0.0
09:13:32:216	0.0
09:13:32:279	0.0
09:13:32:341	0.0
09:13:32:404	0.0
09:13:32:466	0.0
09:13:32:529	0.0
09:13:32:591	0.0
09:13:32:654	0.0
09:13:32:716	0.0
09:13:32:779	0.0
09:13:32:841	0.0
09:13:32:904	0.0
09:13:32:966	0.0
09:13:33:029	0.0
09:13:33:091	0.0
09:13:33:154	0.0
09:13:33:216	0.0
09:13:33:279	0.0
09:13:33:341	0.0
09:13:33:404	0.0
09:13:33:466	0.0
09:13:33:529	0.0
09:13:33:591	0.0
09:13:33:654	0.0
09:13:33:716	0.0
09:13:33:779	0.0
09:13:33:841	0.0
09:13:33:904	0.0
09:13:33:966	0.0
09:13:34:029	0.0
09:13:34:091	0.0
09:13:34:154	0.0
09:13:34:216	0.0
09:13:34:279	0.0
09:13:34:341	0.0
09:13:34:404	0.0
09:13:34:466	0.0
09:13:34:529	0.0
09:13:34:591	0.0
09:13:34:654	0.0
09:13:34:716	0.0
09:13:34:779	0.0
09:13:34:841	0.0
09:13:34:904	0.0
09:13:34:966	0.0
09:13:35:029	0.0
09:13:35:091	0.0
09:13:35:154	0.0
09:13:35:216	0.0
09:13:35:279	0.0
09:13:35:341	0.0
09:13:35:404	0.0
09:13:35:466	0.0
09:13:35:529	0.0
09:13:35:591	0.0
09:13:35:654	0.0
09:13:35:716	0.0
09:13:35:779	0.0
09:13:35:841	0.0
09:13:35:904	0.0
09:13:35:966	0.0
09:13:36:029	0.0
09:13:36:091	0.0
09:13:36:154	0.0
09:13:36:216	0.0
09:13:36:279	0.0
09:13:36:341	0.0
09:13:36:404	0.0
09:13:36:466	0.0
09:13:36:529	0.0
09:13:36:591	0.0
09:13:36:654	0.0
09:13:36:716	0.0
09:13:36:779	0.0
09:13:36:841	0.0
09:13:36:904	0.0
09:13:36:966	0.0
09:13:37:029	0.0
09:13:37:091	0.0
09:13:37:154	0.0
09:13:37:216	0.0
09:13:37:279	0.0
09:13:37:341	0.0
09:13:37:404	0.0
09:13:37:466	0.0
09:13:37:529	0.0
09:13:37:591	0.0
09:13:37:654	0.0
09:13:37:716	0.0
09:13:37:779	0.0
09:13:37:841	0.0
09:13:37:904	0.0
09:13:37:966	0.0
09:13:38:029	0.0
09:13:38:091	0.0
09:13:38:154	0.0
09:13:38:216	0.0
09:13:38:279	0.0
09:13:38:341	0.0
09:13:38:404	0.0
09:13:38:466	0.0
09:13:38:529	0.0
09:13:38:591	0.0
09:13:38:654	0.0
09:13:38:716	0.0
09:13:38:779	0.0
09:13:38:841	0.0
09:13:38:904	0.0
09:13:38:966	0.0
09:13:39:029	0.0
09:13:39:091	0.0
09:13:39:154	0.0
09:13:39:216	0.0
09:13:39:279	0.0
09:13:39:341	0.0
09:13:39:404	0.0
09:13:39:466	0.0
09:13:39:529	0.0
09:13:39:591	0.0
09:13:39:654	0.0
09:13:39:716	0.0
09:13:39:779	0.0
09:13:39:841	0.0
09:13:39:904	0.0
09:13:39:966	0.0
09:13:40:029	0.0
09:13:40:091	0.0
09:13:40:154	0.0
09:13:40:216	0.0
09:13:40:279	0.0
09:13:40:341	0.0
09:13:40:404	0.0
09:13:40:466	0.0
09:13:40:529	0.0
09:13:40:591	0.0
09:13:40:654	0.0
09:13:40:716	0.0
09:13:40:779	0.0
09:13:40:841	0.0
09:13:40:904	0.0
09:13:40:966	0.0
09:13:41:029	0.0
09:13:41:091	0.0
09:13:41:154	0.0
09:13:41:216	0.0
09:13:41:279	0.0
09:13:41:341	0.0
09:13:41:404	0.0
09:13:41:466	0.0
09:13:41:529	0.0
09:13:41:591	0.0
09:13:41:654	0.0
09:13:41:716	0.0
09:13:41:779	0.0
09:13:41:841	0.0
09:13:41:904	0.0
09:13:41:966	0.0
09:13:42:029	0.0
09:13:42:091	0.0
09:13:42:154	0.0
09:13:42:216	0.0
09:13:42:279	0.0
09:13:42:341	0.0
09:13:42:404	0.0
09:13:42:466	0.0
09:13:42:529	0.0
09:13:42:591	0.0
09:13:42:654	0.0
09:13:42:716	0.0
09:13:42:779	0.0
09:13:42:841	0.0
09:13:42:904	0.0
09:13:42:966	0.0
09:13:43:029	0.0
09:13:43:091	0.0
09:13:43:154	0.0
09:13:43:216	0.0
09:13:43:279	0.0
09:13:43:341	0.0
09:13:43:404	0.0
09:13:43:466	0.0
09:13:43:529	0.0
09:13:43:591	0.0
09:13:43:654	0.0
09:13:43:716	0.0
09:13:43:779	0.0
09:13:43:841	0.0
09:13:43:904	0.0
09:13:43:966	0.0
09:13:44:029	0.0
09:13:44:091	0.0
09:13:44:154	0.0
09:13:44:216	0.0
09:13:44:279	0.0
09:13:44:341	0.0
09:13:44:404	0.0
09:13:44:466	0.0
09:13:44:529	0.0
09:13:44:591	0.0
09:13:44:654	0.0
09:13:44:716	0.0
09:13:44:779	0.0
09:13:44:841	0.0
09:13:44:904	0.0
09:13:44:966	0.0
09:13:45:029	0.0
09:13:45:091	0.0
09:13:45:154	0.0
09:13:45:216	0.0
09:13:45:279	0.0
09:13:45:341	0.0
09:13:45:404	0.0
09:13:45:466	0.0
09:13:45:529	0.0
09:13:45:591	0.0
09:13:45:654	0.0
09:13:45:716	0.0
09:13:45:779	0.0
09:13:45:841	0.0
09:13:45:904	0.0
09:13:45:966	0.0
09:13:46:029	0.0
09:13:46:091	0.0
09:13:46:154	0.0
09:13:46:216	0.0
09:13:46:279	0.0
09:13:46:341	0.0
09:13:46:404	0.0
09:13:46:466	0.0
09:13:46:529	0.0
09:13:46:591	0.0
09:13:46:654	0.0
09:13:46:716	0.0
09:13:46:779	0.0
09:13:46:841	0.0
09:13:46:904	0.0
09:13:46:966	0.0
09:13:47:029	0.0
09:13:47:091	0.0
09:13:47:154	0.0
09:13:47:216	0.0
09:13:47:279	0.0
09:13:47:341	0.0
09:13:47:404	0.0
09:13:47:466	0.0
09:13:47:529	0.0
09:13:47:591	0.0
09:13:47:654	0.0
09:13:47:716	0.0
09:13:47:779	0.0
09:13:47:841	0.0
09:13:47:904	0.0
09:13:47:966	0.0
09:13:48:029	0.0
09:13:48:091	0.0
09:13:48:154	0.0
09:13:48:216	0.0
09:13:48:279	0.0
09:13:48:341	0.0
09:13:48:404	0.0
09:13:48:466	0.0
09:13:48:529	0.0
09:13:48:591	0.0
09:13:48:654	0.0
09:13:48:716	0.0
09:13:48:779	0.0
09:13:48:841	0.0
09:13:48:904	0.0
09:13:48:966	0.0
09:13:49:029	0.0
09:13:49:091	0.0
09:13:49:154	0.0
09:13:49:216	0.0
09:13:49:279	0.0
09:13:49:341	0.0
09:13:49:404	0.0
09:13:49:466	0.0
09:13:49:529	0.0
09:13:49:591	0.0
09:13:49:654	0.0
09:13:49:716	0.0
09:13:49:779	0.0
09:13:49:841	0.0
09:13:49:904	0.0
09:13:49:966	0.0
09:13:50:029	0.0
09:13:50:091	0.0
09:13:50:154	0.0
09:13:50:216	0.0
09:13:50:279	0.0
09:13:50:341	0.0
09:13:50:404	0.0
09:13:50:466	0.0
09:13:50:529	0.0
09:13:50:591	0.0
09:13:50:654	0.0
09:13:50:716	0.0
09:13:50:779	0.0
09:13:50:841	0.0
09:13:50:904	0.0
09:13:50:966	0.0
09:13:51:029	0.0
09:13:51:091	0.0
09:13:51:154	0.0
09:13:51:216	0.0
09:13:51:279	0.0
09:13:51:341	0.0
09:13:51:404	0.0
09:13:51:466	0.0
09:13:51:529	0.0
09:13:51:591	0.0
09:13:51:654	0.0
09:13:51:716	0.0
09:13:51:779	0.0
09:13:51:841	0.0
09:13:51:904	0.0
09:13:51:966	0.0
09:13:52:029	0.0
09:13:52:091	0.0
09:13:52:154	0.0
09:13:52:216	0.0
09:13:52:279	0.0
09:13:52:341	0.0
09:13:52:404	0.0
09:13:52:466	0.0
09:13:52:529	0.0
09:13:52:591	0.0
09:13:52:654	0.0
09:13:52:716	0.0
09:13:52:779	0.0
09:13:52:841	0.0
09:13:52:904	0.0
09:13:52:966	0.0
09:13:53:029	0.0
09:13:53:091	0.0
09:13:53:154	0.0
09:13:53:216	0.0
09:13:53:279	0.0
09:13:53:341	0.0
09:13:53:404	0.0
09:13:53:466	0.0
09:13:53:529	0.0
09:13:53:591	0.0
09:13:53:654	0.0
09:13:53:716	0.0
09:13:53:779	0.0
09:13:53:841	0.0
09:13:53:904	0.0
09:13:53:966	0.0
09:13:54:029	0.0
09:13:54:091	0.0
09:13:54:154	0.0
09:13:54:216	0.0
09:13:54:279	0.0
09:13:54:341	0.0
09:13:54:404	0.0
09:13:54:466	0.0
09:13:54:529	0.0
09:13:54:591	0.0
09:13:54:654	0.0
09:13:54:716	0.0
09:13:54:779	0.0
09:13:54:841	0.0
09:13:54:904	0.0
09:13:54:966	0.0
09:13:55:029	0.0
09:13:55:091	0.0
09:13:55:154	0.0
09:13:55:216	0.0
09:13:55:279	0.0
09:13:55:341	0.0
09:13:55:404	0.0
09:13:55:466	0.0
09:13:55:529	0.0
09:13:55:591	0.0
09:13:55:654	0.0
09:13:55:716	0.0
09:13:55:779	0.0
09:13:55:841	0.0
09:13:55:904	0.0
09:13:55:966	0.0
09:13:56:029	0.0
09:13:56:091	0.0
09:13:56:154	0.0
09:13:56:216	0.0
09:13:56:279	0.0
09:13:56:341	0.0
09:13:56:404	0.0
09:13:56:466	0.0
09:13:56:529	0.0
09:13:56:591	0.0
09:13:56:654	0.0
09:13:56:716	0.0
09:13:56:779	0.0
09:13:56:841	0.0
09:13:56:904	0.0
09:13:56:966	0.0
09:13:57:029	0.0
09:13:57:091	0.0
09:13:57:154	0.0
09:13:57:216	0.0
09:13:57:279	0.0
09:13:57:341	0.0
09:13:57:404	0.0
09:13:57:466	0.0
09:13:57:529	0.0
09:13:57:591	0.0
09:13:57:654	0.0
09:13:57:716	0.0
09:13:57:779	0.0
09:13:57:841	0.0
09:13:57:904	0.0
09:13:57:966	0.0
09:13:58:029	0.0
09:13:58:091	0.0
09:13:58:154	0.0
09:13:58:216	0.0
09:13:58:279	0.0
09:13:58:341	0.0
09:13:58:404	0.0
09:13:58:466	0.0
09:13:58:529	0.0
09:13:58:591	0.0
09:13:58:654	0.0
09:13:58:716	0.0
09:13:58:779	0.0
09:13:58:841	0.0
09:13:58:904	0.0
09:13:58:966	0.0
09:13:59:029	0.0
09:13:59:091	0.0
09:13:59:154	0.0
09:13:59:216	0.0
09:13:59:279	0.0
09:13:59:341	0.0
09:13:59:404	0.0
09:13:59:466	0.0
09:13:59:529	0.0
09:13:59:591	0.0
09:13:59:654	0.0
09:13:59:716	0.0
09:13:59:779	0.0
09:13:59:841	0.0
09:13:59:904	0.0
09:13:59:966	0.0
09:14:00:029	0.0
09:14:00:091	0.0
09:14:00:154	0.0
09:14:00:216	0.0
09:14:00:279	0.0
09:14:00:341	0.0
09:14:00:404	0.0
